evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
770111-16-M2,761213-00-M1,1977-01-11 16:06:19.675000,AA,repeating,110.6062511111111,253.8362511111111,1.5538735532407408,0.022621304845332,253.8362511111111,4.679592749999999,109.01331850672132,0.0653001132282472,136.54817354121687,2.1524885537762355
770111-17-M3,761213-00-M1,1977-01-11 17:45:19.125000,AA,repeating,110.0983,253.2683,1.6226171875,0.0232633187681422,253.2683,4.35076625,354.61970928699964,0.64169727189125,99.70143891995332,2.357378359557968
770111-19-M1,761213-00-M1,1977-01-11 19:18:50.673571,AA,repeating,109.62949568257775,252.73949568257777,1.6875656663310186,0.0241382102409399,252.73949568257777,4.72653175,10.437934000691468,1.8310575320009903,58.61697292623455,1.214500231886006
770111-22-M2,761213-00-M1,1977-01-11 22:42:57.025000,AA,repeating,108.66093111111113,251.6309311111111,1.829305844907408,0.0213670288416028,251.6309311111111,7.257739000000001,42.13792305314045,105.63581595407868,120.23218598907924,2.586392618572114
770112-00-M1,770410-16-M2,1977-01-12 00:35:23.714708,AA,repeating,108.1526877994074,251.0412253592889,1.9073925313425928,0.0213567493601651,251.0412253592889,8.3544225,88.13197804334251,1.2734254217049097,94.60380419421269,2.315589050019908
770112-02-M1,770410-16-M2,1977-01-12 02:43:56.686971,AA,repeating,107.59135652066668,250.38562782480005,1.996663043645833,0.0236603469434585,250.38562782480005,5.859014500000001,106.33801509750262,0.0182934520867675,88.18450072744766,3.4207814256664486
770112-04-M1,770410-16-M2,1977-01-12 04:50:09.105503,AA,repeating,107.06834930352592,249.7604366294074,2.0843067766550925,0.025694029804658,249.7604366294074,5.342943000000001,89.06656460450056,0.6492420359219652,86.65575826830359,4.214935483286668
770112-11-M1,770410-16-M2,1977-01-12 11:17:30.257463,AA,repeating,105.57109585404444,247.9288698175556,2.3533015910069444,0.0304423367575286,247.9288698175556,7.59796,81.74400693059245,2.740376936214734,106.1311221308149,0.2708689166892163
770112-13-M1,770410-16-M2,1977-01-12 13:36:13.575000,AA,repeating,105.06786222222222,247.3123277777778,2.449636284722222,0.0254207244843845,247.3123277777778,5.47304525,87.15065896067401,2.2477053813374885,97.00104612155768,2.556167970962392
770112-15-M1,761114-11-M1,1977-01-12 15:54:25.162649,AA,repeating,104.58650888005926,246.69813610007407,2.545603734363426,0.0265752330264165,246.69813610007407,7.973725249999999,93.76579261275305,0.1075809384814269,91.22079192131962,3.238633317418879
770112-17-M1,770211-08-M1,1977-01-12 17:15:24.231827,AA,repeating,104.30892302991111,246.35820504985185,2.6018429609606484,0.004335909254713,246.35820504985185,9.18809625,108.10180767225414,0.189123435405199,107.48463644368404,0.0825659288187403
770112-18-M2,761114-11-M1,1977-01-12 18:12:56.150440,AA,repeating,104.12400589985184,246.1125073748148,2.641795722685185,0.0264356912752749,246.1125073748148,8.34098725,96.10093931471545,0.0243378314010582,81.1101626913955,4.013626904246644
770112-20-M1,761114-11-M1,1977-01-12 20:36:59.938436,AA,repeating,103.65178142601482,245.5117814260148,2.7418395652314813,0.0255220011058768,245.5117814260148,6.24991575,107.26917632265074,0.0286431504968224,61.939943312753385,0.664948598932716
770113-02-M1,761114-11-M1,1977-01-13 02:04:01.125770,AA,repeating,102.64904439881482,244.1990443988148,2.968936640856481,0.0268510044803845,244.1990443988148,6.232909,88.17945714319984,0.0868485359498592,58.508493283055216,0.5859945668357235
770113-05-M1,761114-11-M1,1977-01-13 05:01:01.522630,AA,repeating,102.1272656608889,243.51968754785185,3.091857900810185,0.0266009448267707,243.51968754785185,7.86981375,53.95576003843066,0.8310941774219386,91.22079192131962,3.238633317418879
770113-11-M1,761114-11-M1,1977-01-13 11:02:39.386513,AA,repeating,101.13291615497778,242.18388820663705,3.342990584641204,0.0255676040353415,242.18388820663705,8.769984000000001,98.282255147547,0.1395705631556016,98.97195188665088,2.08164872637895
